|character|text|type
455||"As Harvey moves off into the adjacent room, the guys watch
him go."|stage direction
456||INT. PUB / HALLWAY OUTSIDE BATHROOM - NIGHT|location
457||Kate and Oonagh wait in line for the bathroom.|stage direction
458|OONAGH|So?|speech
459|KATE|He seems nice.|speech
460||23.|unknown
461|OONAGH|"Nice? Nice like good. Or nice like
dull."|speech
462|KATE|Nice like how old is he?|speech
463||Oonagh smiles.|stage direction
464|OONAGH|Old enough. Your age...ish.|speech
465|KATE|"He can't be, he's looks like a
baby."|speech
466|OONAGH|"Alright, my age. But Matt says he's
very mature."|speech
467|KATE|"Oh right. Did Matt offer that up -
or was that in response to you two
discussing my approaching
barrenness."|speech
468|OONAGH|Kate?|speech
469||Just then Kate's phone rings.|stage direction
470|OONAGH (CONT'D)|Don't answer it.|speech
471||KATE|unknown
472|OONAGH (CONT'D)|I have to. She's on her own.|speech
473||(beat)|location
474|OONAGH (CONT'D)|She gets lonely.|speech
475|OONAGH|Just tell her you're busy.|speech
476||"Kate nods and indicates that the loo is free. Oonagh goes in,
as Kate answers her phone."|stage direction
477|KATE|Mum?|speech
478||INT. DINING ROOM / RESTAURANT - NIGHT|location
479||"Harvey enters the room. He sees his daughter, standing off to
one side, with Scott, talking to some friends."|stage direction
480||24.|unknown
481||"She looks beautiful. He takes a moment to just watch her. As
she turns in slight slow motion, she smiles on seeing her
father and joins him."|stage direction
482||SUSAN|unknown
483|KATE|Hi Dad.|speech
484||HARVEY|unknown
485|KATE|Suz...|speech
486||(beat)|location
487|KATE|You look beautiful.|speech
488||SUSAN|unknown
489|KATE|Thank you.|speech
490||Slightly awkward pause.|stage direction
491|HARVEY|"Give us a hug then, as they say in
this country."|speech
492||They embrace. Beat. Off Susan's look...|stage direction
493|HARVEY (CONT'D)|I know, I look ridiculous.|speech
494|SUSAN|No. You look...|speech
495|HARVEY|Like a bad lounge act.|speech
496||Susan smiles at her Father. Beat.|stage direction
497||HARVEY (CONT'D)|unknown
498|HARVEY|I spilt something on my trousers.|speech
499||(beat)|location
500|HARVEY|"I've been doing that a lot
recently."|speech
