|character|text|type|character_clean|gender
1376||"We pull back from the show's opening teaser and find
ourselves looking at a small television."|stage direction||
1377||INT.  JORDAN TOWER|location||
1378||"In the delivery bay at the back of Jordan tower, five
security guards are riveted to the heroic actions of Storm
Saxon."|stage direction||
1379|HEIDI|Oh, Storm.  Save me!  Save me!|speech|HEIDI|?
1380|STORM|You mongrel trash, if you harm her!|speech|STORM|F
1381|MONGREL TRASH|"Look out, de white debil has a
laser lugar!"|speech|MONGREL TRASH|F
1382||"Behind them, a shadowy figure in a cloak and tall hat enters
the loading bay."|stage direction||
1383|GUARD|Hey, what the -- ?|speech|GUARD|M
1384||"They all turn and find a smiling V.
They go for their weapons.  V goes for them.  It is brutal
and quick, knives slicing in bloody arcs, bodies kicked and
thrown with superhuman power.
The TV crashes to the ground and we move in at it as Storm
Saxon stands triumphant beside his buxom lass."|stage direction||
1385|HEIDI|Oh Storm, hold me.  Hold me tight.|speech|HEIDI|?
1386||We pull back on another television screen inside --|stage direction||
1387||INT.  FINCH'S OFFICE|location||
1388||"Dominic is chewing on a hamburger, engrossed in Storm Saxon.
Across the room, Finch is reading the ""Roots of Coincidence."""|stage direction||
1389|FINCH|"I don't know how you stand that
tripe."|speech|FINCH|M
1390||Dominic answers with a mouthful of cheeseburger.|stage direction||
1391|DOMINIC|Es gooh.|speech|DOMINIC|M
1392||"Finch shakes his head, reaching for his pipe.  He realizes he
is out of tobacco.  He slides open the bottom desk drawer and
his eyes almost pop out of his head.
He stares into the drawer like someone staring at his own
tombstone."|stage direction||
1393|DOMINIC|Finch?  Finch, what's wrong?|speech|DOMINIC|M
1394||"Slowly, he lifts something from the drawer.  On his desk, he
lays out several knives, a cloak, a hat, and a smiling mask."|stage direction||
1395|DOMINIC|What the hell?|speech|DOMINIC|M
1396||Finch lifts the mask and almost has to laugh.|stage direction||
1397|FINCH|Don't you see, Dominic?|speech|FINCH|M
1398||He puts the mask to his face.|stage direction||
1399|FINCH|I'm V.|speech|FINCH|M
1400||INT.  JORDAN TOWER|location||
1401||"V emerges from an elevator and immediately attacks several
more guards.  A surveillance camera watches as V steps over
their slumped, broken bodies."|stage direction||
1402||INT.  CONTROL CENTER|location||
1403||"The security guard sees V on the monitor coming directly down
the hall."|stage direction||
1404|GUARD|Bloody hell!|speech|GUARD|M
1405||"He grabs the machine gun, aiming it just as V kicks open the
door."|stage direction||
1406|GUARD|Freeze!|speech|GUARD|M
1407||"V stops.  At least five guards have trained their weapons on
him.  He is surrounded.
Slowly, he lifts his arms as though surrendering.  His cloak
opens, revealing enough TNT to level the entire building.  In
his hand is the plunger detonator."|stage direction||
1408|GUARD|Fuck all.|speech|GUARD|M
1409||V nods.|stage direction||
1410||INT.  FINCH'S OFFICE|location||
1411||"The door bursts open as Creedy and a group of heavily armed
Fingermen muscle in."|stage direction||
1412|DOMINIC|Creedy?  What the hell's going on?|speech|DOMINIC|M
1413|CREEDY|"I'm here to arrest Mr. Finch for
acts of treason and terrorism."|speech|CREEDY|M
1414|DOMINIC|You can't be serious.|speech|DOMINIC|M
1415|CREEDY|"If I were you, boy, I'd shut my
hole unless you want to start
explaining why you didn't say
nothing about Mr. Finch's secret
identity."|speech|CREEDY|M
1416||INT.  JORDAN TOWER|location||
1417||"V follows Roger Dascombe into the main control booth.  The
door shuts behind them and they are alone.
All around them are the laugh tracks and gunshots of the
evening's entertainment.
V puts his hand into his cloak and pulls out a videotape.  He
hands it to Dascombe."|stage direction||
1418||INT.  FINCH'S OFFICE|location||
1419||Finch glares at Creedy.|stage direction||
1420|FINCH|"Why don't you just shoot me,
Creedy?  Wouldn't that make
everything a lot simpler?"|speech|FINCH|M
1421|CREEDY|Yeah, I suppose it would.|speech|CREEDY|M
1422||Creedy smiles, his finger tightening on the trigger when --|stage direction||
1423|DOMINIC|"Holy Christ!  Creedy, you stupid
ape!  If Finch is V then tell me
who is that?"|speech|DOMINIC|M
1424||"He points at the television where V sits calmly at a desk in
front of the ""VTV"" logo."|stage direction||
1425|V|Good evening, London.|speech|V|F
1426|CREEDY|Bloody fuckin' hell.|speech|CREEDY|M
1427|V|"I thought it was time we had a
little talk."|speech|V|F
1428|FINCH|"He has to be at Jordan tower.  Come
on!"|speech|FINCH|M
1429||"Finch and Dominic rush out of the room.  Creedy looks at his
confused men."|stage direction||
1430|CREEDY|"Don't just stand there!  Follow
them!"|speech|CREEDY|M
1431||INT.  LEADER'S OFFICE|location||
1432||V smiles at the horrified Adam Susan.|stage direction||
1433|V|"Are you sitting comfortably?  Good.
Then I'll begin."|speech|V|F
1434||The Leader screams, pounding on Fate.|stage direction||
1435|LEADER|Damn you!  Damn you!|speech|LEADER|M
1436||He hits the intercom.|stage direction||
1437|LEADER|"Lieutenant, ready my transport.  I
want every armed man within a
hundred miles at Jordan tower.
Now!"|speech|LEADER|M
1438||We move in at VTV.|stage direction||
1439|V|"Right now, I imagine there are
hundreds of soldiers rushing here
to kill me because someone does not
want us to talk."|speech|V|F
1440||We pull back in --|stage direction||
1441||INT.  LIVING ROOM|location||
1442||"A family watching television.  In the background, two
children are squabbling."|stage direction||
1443|MOTHER|Hush.  Turn it up.|speech|MOTHER|F
1444||"The husband does.  V's voice gets louder as we move towards
him."|stage direction||
1445|V|"They are afraid that I am going to
say the things that are not
supposed to be said.  They are
afraid that I am going to say the
truth."|speech|V|F
1446||INT.  APARTMENT|location||
1447||A man sits on his couch, mesmerized by V.|stage direction||
1448|V|"The truth is that there is
something terribly wrong with this
country, isn't there?  If you look
about, you witness cruelty,
injustice and despotism.  But what
do you do about it?  What can you
do?"|speech|V|F
1449||"He pops his beer tab and the beer foams over the couch but he
doesn't seem to notice."|stage direction||
1450||INT.  FINCH'S POLICE CAR|location||
1451||"The car races wildly towards Jordan tower as Finch and
Dominic listen to the broadcast on the radio."|stage direction||
1452|V (V.O.)|"You are but a single individual.
How can you possible make any
difference?  Individuals have no
power in this modern world.
That is what you've been taught
because that is what they need you
to believe.  But it is not true."|speech|V|F
1453||INT.  LEADER'S TRANSPORT|location||
1454||"The Leader seethes, staring at three television monitors in
his limo which are all filled with V."|stage direction||
1455|V|"This is why they are afraid and the
reason that I am here; to remind
you that it is individuals who
always hold the power.  The real
power.  Individuals like me.  And
individuals like you."|speech|V|F
1456||INT.  KITTY KAT KELLER|location||
1457||"The bar is almost completely soundless except for the voice
of V.  People stare at the television as if the moment were
somehow suspended in time."|stage direction||
1458|V|"I have come to offer you a deal.
If you accept, I will give you a
different world.  A world without
curfews, without soldiers and
surveillance systems.  A world that
is not run by other men but that is
run by you.  I am offering you a
second chance."|speech|V|F
1459||EXT.  JORDAN TOWER|location||
1460||The military forces have begun to swarm.|stage direction||
1461|V|"Four hundred years ago, a great
citizen made a most significant
contribution to our common culture.
It was a contribution forged in
secrecy and stealth although it is
best remembered in noise and bright
light."|speech|V|F
1462||EXT.  TELEVISION STORE|location||
1463||A crowd has gathered, watching through the window.|stage direction||
1464|V|"To commemorate that glorious night
at precisely the stroke of
midnight, the edifice of their
world will erupt with enough sound
and fury to shake the earth.  All I
ask is that you join me at the
gates to watch as the past is
erased, the pathway cleared so that
together we can start toward a new
day."|speech|V|F
1465||EXT.  JORDAN TOWER|location||
1466||"The Leader climbs out of his limo and is met by one of his
captains."|stage direction||
1467|LEADER|"I want this man dead!  I want him
shot on sight!"|speech|LEADER|M
1468|CAPTAIN|Yes, sir.|speech|CAPTAIN|M
1469||INT.  FINCH'S CAR|location||
1470||Finch can see the forces gathering outside Jordan tower.|stage direction||
1471|V (V.O.)|"But, you ask, who am I to make such
promises?  A fair question but
hardly necessary as you know me
already.  To know me any more you
need only look to a mirror."|speech|V|F
1472||Finch catches a glimpse of himself in the mirror.|stage direction||
1473||INT.  CONTROL BOOTH|location||
1474||VTV fills every screen.|stage direction||
1475|V|"Truth be told, this wasn't even my
idea, was it?  If you think back,
you'll remember that night,
whispering in your lover's arms.  I
became a part of your plan just as
you have now become part of mine.
Give me the line of the queen and
I'll give you your secret dream."|speech|V|F
1476||INT.  JORDAN TOWER - HALLWAY|location||
1477||"A heavy battering ram is rushed down the hall, carried by
four soldiers."|stage direction||
1478|V (V.O.)|"On the twelfth stroke of the fifth
day of the eleventh month, I hope
we shall all meet again."|speech|V|F
1479||EXT.  TELEVISION STORE|location||
1480||The crowd is much larger.|stage direction||
1481|V|Until then, I bid you goodnight.|speech|V|F
1482||"Every screen suddenly goes black.  The crowd turns to each
other, unsure of what to do."|stage direction||
1483||INT.  CONTROL BOOTH|location||
1484||"The door explodes open.  V is standing alone, almost as if
waiting for them.
Before he can even move, they shoot.  Machine gun fire lights
up the room.  V's body dances and jerks backward, smashing
through an observation window --
Falling to the television stage below."|stage direction||
1485||INT.  HALL|location||
1486||"A path is cleared for the Leader.  As he heads into the
television studio, an armed soldier is heading in the
opposite direction.
It is impossible to tell because of the dark face plate but
it looks like the soldier is smiling.
The Leader shoves his way onto the main stage.  A group of
soldiers is gathered around the body."|stage direction||
1487|LEADER|Who was it?  Who was he?|speech|LEADER|M
1488||"The mask is pried off, revealing the lifeless face of Roger
Dascombe.  To the Leader, it is an obvious revelation."|stage direction||
1489|LEADER|"Roger Dascombe!  Of course.  Of
course!  It makes such perfect
sense."|speech|LEADER|M
1490|CAPTAIN|"Sir, I think there has been a
mistake."|speech|CAPTAIN|M
1491|LEADER|No!  There is no mistake!|speech|LEADER|M
1492|CAPTAIN|"But sir, there are people that say
they saw both the terrorist and
Dascombe together --"|speech|CAPTAIN|M
1493|LEADER|"Who?  Who are these people?  They
must be detained immediately.
Whatever they saw or whatever they
think they saw is subordinate to
the truth and that truth is that
Roger Dascombe is the terrorist and
the terrorist is dead!"|speech|LEADER|M
1494|FINCH|But I thought I was the terrorist.|speech|FINCH|M
1495||Finch's voice stops the Leader cold.|stage direction||
1496|LEADER|Finch, what are you doing here?|speech|LEADER|M
1497|FINCH|"Since I'm not in jail and since you
have another, even more convenient
suspect.  I'm guessing the charges
have been dropped."|speech|FINCH|M
1498|LEADER|Be careful, Finch.|speech|LEADER|M
1499|FINCH|"I am careful, sir.  Always.  That
is why I suggest that a search of
this building begin immediately."|speech|FINCH|M
1500|LEADER|The terrorist is dead!|speech|LEADER|M
1501|FINCH|"With all due respect, I disagree
and I believe that he is presently
trying to get out of this building
disguised as one of us."|speech|FINCH|M
1502|LEADER|Are you challenging my authority?|speech|LEADER|M
1503|FINCH|"No sir, I'm trying to run an
investigation --"|speech|FINCH|M
1504|LEADER|"I am trying to run a country!  When
I tell you, Mr. Finch, the
terrorist is dead, then the
terrorist is dead!  If you continue
to suggest otherwise then you will
leave me no choice but to have you
arrested on charges of sedition.
Do I make myself clear?"|speech|LEADER|M
1505||He eyes the room.  Everyone is silent.|stage direction||
1506|LEADER|"Now, it is imperative for the
people of London to know that they
are safe, that the terrorist is
dead and everything is under
control."|speech|LEADER|M
1507||"The Leader storms past Finch who looks at Dascombe and bites
down on his pipe."|stage direction||
